Day,DATE,FAJR,zohar,ASR,MAGHRIB,Esha
,01-Feb-22,07:00,13:15,15:45,16:58,19:45
,02-Feb-22,07:00,13:15,15:45,17:00,19:45
,03-Feb-22,07:00,13:15,15:45,17:02,19:45
,04-Feb-22,07:00,13:15,15:45,17:04,19:45
,05-Feb-22,06:45,13:15,16:00,17:06,19:45
,06-Feb-22,06:45,13:15,16:00,17:07,19:45
,07-Feb-22,06:45,13:15,16:00,17:09,19:45
,08-Feb-22,06:45,13:15,16:00,17:11,19:45
,09-Feb-22,06:45,13:15,16:00,17:13,19:45
,10-Feb-22,06:45,13:15,16:00,17:15,19:45
,11-Feb-22,06:45,13:15,16:00,17:17,19:45
,12-Feb-22,06:30,13:15,16:00,17:18,19:45
,13-Feb-22,06:30,13:15,16:00,17:20,19:45
,14-Feb-22,06:30,13:15,16:00,17:22,19:45
,15-Feb-22,06:30,13:15,16:00,17:24,19:45
,16-Feb-22,06:30,13:15,16:00,17:26,19:45
,17-Feb-22,06:30,13:15,16:00,17:28,19:45
,18-Feb-22,06:30,13:15,16:00,17:29,19:45
,19-Feb-22,06:15,13:15,16:15,17:31,19:45
,20-Feb-22,06:15,13:15,16:15,17:33,19:45
,21-Feb-22,06:15,13:15,16:15,17:35,19:45
,22-Feb-22,06:15,13:15,16:15,17:37,19:45
,23-Feb-22,06:15,13:15,16:15,17:38,19:45
,24-Feb-22,06:15,13:15,16:15,17:40,19:45
,25-Feb-22,06:15,13:15,16:15,17:42,19:45
,26-Feb-22,06:00,13:15,16:30,17:44,19:45
,27-Feb-22,06:00,13:15,16:30,17:46,19:45
,28-Feb-22,06:00,13:15,16:30,17:47,19:45
