Day,DATE,FAJR,Zohar,ASR,MAGHRIB,Esha
,01-Mar-22,06:06,13:00,16:15,17:47,19:30
,02-Mar-22,06:04,13:00,16:15,17:49,19:30
,03-Mar-22,06:02,13:00,16:15,17:50,19:30
,04-Mar-22,06:00,12:30,16:15,17:52,19:30
,05-Mar-22,05:57,13:00,16:15,17:54,19:30
,06-Mar-22,05:55,13:00,16:30,17:56,19:45
,07-Mar-22,05:53,13:00,16:30,17:57,19:45
,08-Mar-22,05:51,13:00,16:30,17:59,19:45
,09-Mar-22,05:48,13:00,16:30,18:01,19:45
,10-Mar-22,05:46,13:00,16:30,18:02,19:45
,11-Mar-22,05:44,12:30,16:30,18:04,19:45
,12-Mar-22,05:42,13:00,16:30,18:06,19:45
,13-Mar-22,05:39,13:00,16:45,18:08,20:00
,14-Mar-22,05:37,13:00,16:45,18:10,20:00
,15-Mar-22,05:35,13:00,16:45,18:11,20:00
,16-Mar-22,05:33,13:00,16:45,18:12,20:00
,17-Mar-22,05:30,13:00,16:45,18:15,20:00
,18-Mar-22,05:28,12:30,16:45,18:16,20:00
,19-Mar-22,05:26,13:00,16:45,18:18,20:00
,20-Mar-22,05:24,13:00,16:45,18:20,20:00
,21-Mar-22,05:21,13:00,16:45,18:21,20:00
,22-Mar-22,05:19,13:00,16:45,18:23,20:00
,23-Mar-22,05:17,13:00,16:45,18:25,20:00
,24-Mar-22,05:14,13:00,16:45,18:26,20:00
,25-Mar-22,05:12,12:30,16:45,18:28,20:00
,26-Mar-22,05:10,13:00,16:45,18:30,20:00
,27-Mar-22,06:08,13:30,18:00,19:32,21:15
,28-Mar-22,06:05,13:30,18:00,19:33,21:15
,29-Mar-22,06:03,13:30,18:00,19:35,21:15
,30-Mar-22,06:01,13:30,18:00,19:37,21:15
,31-Mar-22,05:58,13:30,18:00,19:38,21:15
