Day,DATE,FAJR,Zohar,ASR,MAGHRIB,Esha
,01-Mar-22,05:30,13:00,16:30,17:47,19:45
,02-Mar-22,05:30,13:00,16:30,17:49,19:45
,03-Mar-22,05:30,13:00,16:30,17:50,19:45
,04-Mar-22,05:30,13:00,16:30,17:52,19:45
,05-Mar-22,05:15,13:00,16:30,17:54,20:00
,06-Mar-22,05:15,13:00,16:30,17:56,20:00
,07-Mar-22,05:15,13:00,16:30,17:57,20:00
,08-Mar-22,05:15,13:00,16:30,17:59,20:00
,09-Mar-22,05:15,13:00,16:30,18:01,20:00
,10-Mar-22,05:15,13:00,16:30,18:02,20:00
,11-Mar-22,05:15,13:00,16:30,18:04,20:00
,12-Mar-22,05:00,13:00,16:45,18:06,20:00
,13-Mar-22,05:00,13:00,16:45,18:08,20:00
,14-Mar-22,05:00,13:00,16:45,18:09,20:00
,15-Mar-22,05:00,13:00,16:45,18:11,20:00
,16-Mar-22,05:00,13:00,16:45,18:13,20:00
,17-Mar-22,05:00,13:00,16:45,18:14,20:00
,18-Mar-22,05:00,13:00,16:45,18:16,20:00
,19-Mar-22,04:45,13:00,16:45,18:18,20:15
,20-Mar-22,04:45,13:00,16:45,18:20,20:15
,21-Mar-22,04:45,13:00,16:45,18:21,20:15
,22-Mar-22,04:45,13:00,16:45,18:23,20:15
,23-Mar-22,04:45,13:00,16:45,18:25,20:15
,24-Mar-22,04:45,13:00,16:45,18:26,20:15
,25-Mar-22,04:45,13:00,16:45,18:28,20:15
,26-Mar-22,04:45,13:00,16:45,18:30,20:15
,27-Mar-22,05:45,13:30,18:00,19:31,21:15
,28-Mar-22,05:45,13:30,18:00,19:33,21:15
,29-Mar-22,05:45,13:30,18:00,19:35,21:15
,30-Mar-22,05:45,13:30,18:00,19:36,21:15
,31-Mar-22,05:45,13:30,18:00,19:38,21:15
