Day,DATE,FAJR,Zohar,ASR,MAGHRIB,ESHA
,01-May-22,04:12,13:30,18:30,20:32,22:00
,02-May-22,04:48,13:30,18:30,20:33,22:00
,03-May-22,04:46,13:30,18:30,20:35,22:00
,04-May-22,04:44,13:30,18:30,20:37,22:00
,05-May-22,04:42,13:30,18:30,20:38,22:00
,06-May-22,04:41,13:30,18:30,20:40,22:00
,07-May-22,04:39,13:30,18:45,20:42,22:15
,08-May-22,04:37,13:30,18:45,20:43,22:15
,09-May-22,04:36,13:30,18:45,20:45,22:15
,10-May-22,04:34,13:30,18:45,20:46,22:15
,11-May-22,04:32,13:30,18:45,20:48,22:15
,12-May-22,04:31,13:30,18:45,20:49,22:15
,13-May-22,04:29,13:30,18:45,20:51,22:15
,14-May-22,04:28,13:30,18:45,20:52,22:30
,15-May-22,04:26,13:30,18:45,20:54,22:30
,16-May-22,04:25,13:30,18:45,20:55,22:30
,17-May-22,04:23,13:30,18:45,20:57,22:30
,18-May-22,04:22,13:30,18:45,20:58,22:30
,19-May-22,04:20,13:30,18:45,21:00,22:30
,20-May-22,04:19,13:30,18:45,21:01,22:30
,21-May-22,04:18,13:30,18:45,21:03,22:30
,22-May-22,04:16,13:30,18:45,21:04,22:30
,23-May-22,04:15,13:30,18:45,21:05,22:30
,24-May-22,04:14,13:30,18:45,21:07,22:30
,25-May-22,04:13,13:30,18:45,21:08,22:30
,26-May-22,04:12,13:30,18:45,21:09,22:30
,27-May-22,04:11,13:30,18:45,21:11,22:30
,28-May-22,04:10,13:30,19:15,21:12,22:40
,29-May-22,04:09,13:30,19:15,21:13,22:40
,30-May-22,04:08,13:30,19:15,21:14,22:40
,31-May-22,04:07,13:30,19:15,21:15,22:40
